sale_id,customer_id,employee_id,branch_id,sale_date,payment_method,discount_amount
2702,506,23,3,2024-03-23 18:57:26,Cash,0.0
2703,527,30,4,2025-12-07 17:57:44,Card,249200.0
2704,789,10,2,2025-05-19 15:46:47,Mobile Payment,139500.0
2705,44,4,1,2025-09-12 17:31:32,Card,246600.0
2706,689,39,5,2025-07-09 19:46:52,Bank Transfer,124700.0
2707,748,35,5,2024-06-19 15:35:54,Card,0.0
2708,693,22,3,2025-05-10 15:56:20,Cash,645000.0
2709,428,17,3,2024-09-21 10:08:10,Mobile Payment,0.0
2710,661,28,4,2024-04-10 13:49:36,Card,102100.0
2711,,33,5,2025-05-07 10:03:03,Cash,0.0
2712,865,32,4,2025-09-09 12:42:55,Bank Transfer,0.0
2713,,15,2,2025-06-18 18:50:33,Card,0.0
2714,437,36,5,2025-05-06 17:31:14,Cash,193100.0
2715,519,13,2,2024-06-29 18:58:53,Cash,0.0
2716,511,27,4,2025-07-01 10:57:03,Card,0.0
2717,408,36,5,2024-08-10 09:23:13,Cash,0.0
2718,534,11,2,2024-10-13 17:44:30,Cash,0.0
2719,623,31,4,2024-03-24 12:09:37,Cash,0.0
2720,624,38,5,2025-05-02 11:51:25,Cash,121200.0
2721,853,17,3,2024-01-28 18:39:51,Card,0.0
2722,399,24,3,2024-08-16 14:46:38,Cash,166800.0
2723,759,1,1,2025-05-14 16:46:58,Card,0.0
2724,,26,4,2024-11-27 12:15:02,Card,0.0
2725,556,32,4,2025-12-10 15:44:36,Bank Transfer,0.0
2726,,3,1,2024-02-08 16:21:55,Cash,0.0
2727,471,11,2,2024-09-21 13:20:22,Cash,0.0
2728,908,21,3,2024-03-26 12:39:51,Cash,5200.0
2729,58,34,5,2024-11-20 15:37:20,Card,326000.0
2730,806,15,2,2024-04-24 19:50:04,Mobile Payment,0.0
2731,82,7,1,2025-08-14 18:14:53,Cash,0.0
2732,,39,5,2024-05-18 17:36:15,Bank Transfer,440900.0
2733,823,2,1,2024-06-02 19:26:03,Cash,0.0
2734,604,21,3,2025-04-15 10:39:49,Bank Transfer,0.0
2735,352,6,1,2025-02-05 09:37:41,Bank Transfer,0.0
2736,436,23,3,2025-03-19 09:54:53,Bank Transfer,0.0
2737,172,34,5,2025-09-08 13:31:17,Mobile Payment,0.0
2738,442,2,1,2024-01-28 11:29:27,Card,0.0
2739,789,27,4,2024-08-28 16:28:12,Cash,0.0
2740,986,5,1,2025-01-13 11:15:31,Mobile Payment,0.0
2741,442,40,5,2024-09-27 19:09:51,Card,0.0
2742,860,38,5,2025-12-17 12:34:07,Cash,0.0
2743,756,8,1,2025-04-09 18:58:45,Mobile Payment,0.0
2744,436,23,3,2025-02-20 10:56:38,Cash,0.0
2745,375,27,4,2025-02-09 15:27:34,Mobile Payment,0.0
2746,424,16,2,2025-05-23 15:27:23,Bank Transfer,0.0
2747,336,10,2,2025-03-14 11:11:24,Card,92800.0
2748,78,36,5,2025-02-17 12:45:21,Bank Transfer,364600.0
2749,320,8,1,2024-01-05 11:31:32,Cash,0.0
2750,491,10,2,2025-05-09 15:04:39,Card,1014100.0
2751,375,24,3,2024-11-07 09:33:28,Cash,91000.0
2752,71,30,4,2025-03-25 16:37:36,Cash,7200.0
2753,911,6,1,2024-09-23 14:20:04,Cash,37800.0
2754,587,7,1,2024-03-30 19:28:03,Cash,0.0
2755,415,34,5,2024-10-09 15:43:06,Mobile Payment,0.0
2756,834,37,5,2024-01-08 18:05:12,Card,0.0
2757,369,5,1,2024-12-19 10:19:37,Card,0.0
2758,,27,4,2025-09-01 15:27:46,Mobile Payment,0.0
2759,231,29,4,2025-06-26 11:54:29,Bank Transfer,339900.0
2760,497,21,3,2024-12-14 09:15:01,Bank Transfer,0.0
2761,907,40,5,2024-08-24 12:03:01,Mobile Payment,299600.0
2762,164,15,2,2025-09-19 14:03:16,Mobile Payment,0.0
2763,858,20,3,2024-12-01 11:10:26,Mobile Payment,0.0
2764,,16,2,2024-07-13 13:53:23,Bank Transfer,0.0
2765,514,1,1,2025-09-16 17:39:45,Cash,130000.0
2766,320,29,4,2024-04-03 10:38:39,Card,45400.0
2767,,19,3,2025-03-14 09:02:26,Mobile Payment,0.0
2768,632,14,2,2025-08-09 13:23:56,Cash,143600.0
2769,,32,4,2024-12-29 15:23:20,Card,0.0
2770,,25,4,2024-08-03 10:47:00,Cash,0.0
2771,265,30,4,2024-08-03 19:49:43,Cash,71800.0
2772,320,24,3,2024-10-22 18:32:33,Bank Transfer,0.0
2773,458,19,3,2024-03-06 14:04:31,Mobile Payment,0.0
2774,447,35,5,2024-09-18 16:06:22,Card,86100.0
2775,504,3,1,2024-07-02 10:45:08,Mobile Payment,0.0
2776,401,12,2,2024-06-05 17:22:58,Mobile Payment,835700.0
2777,671,22,3,2024-05-07 18:25:31,Card,0.0
2778,291,18,3,2024-08-01 11:27:34,Mobile Payment,271200.0
2779,700,36,5,2024-03-29 09:56:56,Cash,0.0
2780,968,22,3,2024-05-20 16:35:46,Mobile Payment,0.0
2781,15,7,1,2025-06-05 18:05:38,Card,0.0
2782,989,2,1,2025-10-04 18:18:35,Bank Transfer,35900.0
2783,752,1,1,2024-05-25 13:05:23,Mobile Payment,0.0
2784,194,14,2,2024-07-28 12:10:56,Card,0.0
2785,99,37,5,2024-08-05 10:05:24,Cash,0.0
2786,105,15,2,2025-01-07 19:50:18,Cash,21900.0
2787,826,16,2,2024-12-04 18:26:02,Card,0.0
2788,504,13,2,2024-06-13 12:06:16,Cash,0.0
2789,774,7,1,2024-05-22 19:48:00,Cash,0.0
2790,393,34,5,2024-11-20 10:51:19,Cash,0.0
2791,251,15,2,2024-08-12 15:16:04,Mobile Payment,270800.0
2792,16,13,2,2024-12-14 12:38:59,Mobile Payment,37600.0
2793,860,14,2,2025-11-19 12:59:36,Bank Transfer,0.0
2794,566,34,5,2024-06-18 11:19:50,Cash,626500.0
2795,,14,2,2024-04-13 19:20:39,Card,95200.0
2796,772,7,1,2024-02-22 13:57:41,Mobile Payment,70300.0
2797,606,1,1,2024-07-23 11:21:24,Cash,0.0
2798,339,36,5,2025-09-16 13:34:48,Cash,0.0
2799,176,1,1,2024-07-30 19:41:19,Cash,0.0
2800,836,31,4,2025-05-23 10:13:25,Cash,0.0
2801,773,12,2,2024-05-22 14:43:13,Bank Transfer,0.0
2802,,20,3,2025-10-18 12:22:11,Bank Transfer,32200.0
2803,624,6,1,2024-10-14 09:09:19,Card,0.0
2804,129,16,2,2025-10-11 09:12:41,Cash,0.0
2805,257,3,1,2025-02-19 13:43:20,Cash,0.0
2806,766,32,4,2025-10-06 11:24:38,Cash,366300.0
2807,185,25,4,2024-06-24 19:26:42,Bank Transfer,340600.0
2808,894,5,1,2025-04-15 14:27:07,Cash,0.0
2809,627,25,4,2025-03-04 17:56:11,Card,0.0
2810,213,39,5,2025-01-26 10:43:59,Bank Transfer,0.0
2811,362,38,5,2024-02-14 15:36:00,Cash,0.0
2812,971,12,2,2025-06-24 19:52:23,Cash,0.0
2813,103,12,2,2024-08-17 18:34:39,Cash,0.0
2814,634,28,4,2025-07-08 19:29:38,Mobile Payment,19700.0
2815,594,37,5,2024-07-05 11:37:49,Cash,0.0
2816,85,9,2,2025-02-16 11:52:01,Cash,0.0
2817,838,3,1,2025-08-27 17:05:04,Cash,0.0
2818,318,34,5,2024-03-18 19:28:37,Cash,197100.0
2819,137,5,1,2024-10-16 12:54:55,Mobile Payment,0.0
2820,858,18,3,2025-02-23 10:43:24,Mobile Payment,0.0
2821,21,28,4,2024-05-15 12:32:06,Mobile Payment,0.0
2822,817,21,3,2024-05-05 14:08:23,Cash,156700.0
2823,653,29,4,2024-10-11 15:26:52,Cash,115300.0
2824,872,34,5,2024-12-12 17:49:54,Mobile Payment,41900.0
2825,762,12,2,2025-01-14 12:56:21,Mobile Payment,14300.0
2826,85,3,1,2025-12-10 12:21:27,Cash,0.0
2827,112,37,5,2025-04-24 17:49:43,Card,0.0
2828,,24,3,2024-08-26 09:40:35,Mobile Payment,0.0
2829,,35,5,2024-11-14 19:56:54,Bank Transfer,0.0
2830,944,14,2,2025-07-30 15:14:19,Mobile Payment,0.0
2831,318,5,1,2024-04-16 18:23:05,Bank Transfer,10300.0
2832,430,7,1,2025-12-02 15:35:46,Cash,0.0
2833,267,2,1,2025-07-01 15:36:25,Mobile Payment,198900.0
2834,602,32,4,2024-06-24 10:50:14,Mobile Payment,0.0
2835,311,21,3,2024-04-22 16:47:44,Cash,0.0
2836,840,16,2,2024-05-17 10:44:34,Card,0.0
2837,913,15,2,2024-11-21 15:22:24,Cash,0.0
2838,,2,1,2024-05-23 09:59:31,Card,0.0
2839,511,15,2,2024-07-05 14:46:55,Card,0.0
2840,340,12,2,2024-12-21 18:51:40,Card,0.0
2841,753,13,2,2024-05-28 11:37:38,Card,0.0
2842,,12,2,2024-01-10 18:00:17,Cash,634900.0
2843,836,30,4,2024-01-01 11:53:22,Cash,0.0
2844,,23,3,2024-07-16 15:38:54,Card,0.0
2845,126,15,2,2024-05-16 15:37:58,Card,168500.0
2846,838,30,4,2024-07-08 18:26:45,Bank Transfer,196100.0
2847,651,3,1,2024-09-21 14:53:10,Cash,0.0
2848,656,6,1,2025-03-16 11:16:18,Cash,0.0
2849,759,2,1,2024-08-19 18:07:58,Card,0.0
2850,762,2,1,2024-09-03 13:53:39,Mobile Payment,170700.0
2851,866,5,1,2025-02-03 11:19:30,Bank Transfer,165200.0
2852,880,4,1,2024-11-09 14:49:18,Card,0.0
2853,,21,3,2025-09-07 15:35:26,Card,890600.0
2854,759,37,5,2025-02-10 16:26:04,Card,0.0
2855,,14,2,2025-05-09 15:08:04,Mobile Payment,0.0
2856,484,22,3,2024-01-24 09:51:03,Cash,0.0
2857,223,27,4,2025-05-23 14:27:09,Cash,0.0
2858,,9,2,2024-11-24 12:29:01,Cash,0.0
2859,463,27,4,2024-01-05 19:53:13,Card,0.0
2860,239,37,5,2025-01-19 15:55:34,Cash,0.0
2861,720,23,3,2024-12-18 17:21:43,Cash,313100.0
2862,822,14,2,2024-04-03 15:22:09,Card,0.0
2863,721,32,4,2025-03-27 13:28:26,Card,0.0
2864,798,16,2,2025-05-13 18:26:03,Card,386500.0
2865,989,6,1,2025-04-26 17:18:25,Cash,0.0
2866,,18,3,2024-12-20 12:05:08,Mobile Payment,146000.0
2867,547,31,4,2024-11-18 10:58:40,Mobile Payment,0.0
2868,193,2,1,2025-12-05 14:23:44,Cash,0.0
2869,744,19,3,2025-12-05 19:59:47,Card,0.0
2870,190,9,2,2024-07-03 11:51:56,Cash,384900.0
2871,446,37,5,2025-03-29 19:20:52,Card,0.0
2872,812,10,2,2024-07-11 11:42:45,Mobile Payment,0.0
2873,876,33,5,2025-06-20 13:24:38,Card,0.0
2874,68,27,4,2025-04-30 10:57:41,Bank Transfer,155400.0
2875,32,33,5,2025-09-08 09:24:25,Card,324000.0
2876,773,23,3,2024-12-05 17:57:34,Card,0.0
2877,65,10,2,2024-05-25 17:43:17,Card,0.0
2878,,34,5,2025-12-02 10:09:08,Mobile Payment,0.0
2879,140,4,1,2025-01-27 17:17:02,Bank Transfer,0.0
2880,177,18,3,2025-09-21 09:48:02,Mobile Payment,0.0
2881,463,20,3,2024-06-13 15:29:16,Card,0.0
2882,803,9,2,2024-12-30 17:21:34,Card,0.0
2883,257,3,1,2024-12-30 14:32:32,Bank Transfer,144800.0
2884,765,24,3,2024-01-22 19:26:28,Card,0.0
2885,,24,3,2024-03-12 10:14:53,Mobile Payment,452100.0
2886,532,23,3,2024-08-24 18:17:27,Card,0.0
2887,518,15,2,2024-07-13 19:11:44,Cash,59000.0
2888,587,12,2,2025-07-16 16:52:10,Mobile Payment,0.0
2889,952,24,3,2024-02-12 15:41:39,Bank Transfer,0.0
2890,,20,3,2025-11-08 12:22:26,Card,0.0
2891,90,1,1,2024-02-11 17:55:08,Cash,0.0
2892,,23,3,2024-02-20 17:36:33,Card,0.0
2893,411,24,3,2025-07-03 11:16:51,Mobile Payment,828600.0
2894,241,38,5,2025-04-18 15:49:02,Cash,0.0
2895,80,17,3,2025-02-07 12:08:47,Mobile Payment,0.0
2896,577,22,3,2025-03-17 13:24:34,Cash,108300.0
2897,399,2,1,2024-08-04 16:16:12,Card,191600.0
2898,239,20,3,2024-08-16 16:27:49,Bank Transfer,247200.0
2899,504,8,1,2025-05-20 15:23:29,Mobile Payment,36200.0
2900,578,2,1,2025-06-26 15:10:41,Bank Transfer,43300.0
2901,614,5,1,2024-02-27 11:25:37,Mobile Payment,327500.0
2902,231,10,2,2025-06-05 12:47:46,Card,212700.0
2903,948,34,5,2024-09-07 17:23:45,Cash,0.0
2904,548,22,3,2025-04-09 09:04:30,Cash,0.0
2905,,16,2,2025-08-14 12:05:40,Cash,0.0
2906,762,33,5,2025-03-20 09:19:07,Mobile Payment,218400.0
2907,,35,5,2025-07-17 18:08:55,Cash,0.0
2908,766,9,2,2025-08-22 16:20:14,Cash,87300.0
2909,378,26,4,2025-06-12 19:25:07,Bank Transfer,244200.0
2910,,29,4,2025-11-14 19:10:11,Mobile Payment,269000.0
2911,659,33,5,2025-11-10 17:49:29,Mobile Payment,0.0
2912,131,38,5,2024-08-26 13:35:58,Mobile Payment,0.0
2913,560,11,2,2025-05-28 10:35:05,Cash,0.0
2914,766,18,3,2025-04-30 19:39:04,Card,0.0
2915,442,12,2,2024-03-01 19:40:10,Mobile Payment,0.0
2916,123,35,5,2024-04-21 14:42:40,Card,80100.0
2917,976,29,4,2024-11-26 15:04:33,Mobile Payment,0.0
2918,450,36,5,2024-07-30 15:21:39,Card,0.0
2919,,3,1,2025-12-15 19:38:48,Card,0.0
2920,652,26,4,2025-08-03 16:34:40,Cash,656300.0
2921,662,32,4,2025-11-21 09:43:53,Card,0.0
2922,569,40,5,2025-03-28 19:20:38,Card,249500.0
2923,358,27,4,2024-07-15 19:46:15,Mobile Payment,0.0
2924,532,15,2,2025-05-25 17:32:25,Cash,0.0
2925,204,6,1,2024-06-08 10:29:56,Cash,0.0
2926,515,9,2,2024-06-17 19:10:37,Cash,0.0
2927,740,8,1,2025-09-04 18:46:04,Bank Transfer,189400.0
2928,4,34,5,2025-07-30 16:19:57,Bank Transfer,218000.0
2929,606,5,1,2024-04-16 15:59:09,Mobile Payment,0.0
2930,,25,4,2024-03-26 12:09:54,Mobile Payment,0.0
2931,515,40,5,2024-05-01 16:07:00,Bank Transfer,0.0
2932,856,3,1,2024-06-25 10:15:06,Bank Transfer,104400.0
2933,372,8,1,2024-08-31 13:05:30,Mobile Payment,0.0
2934,,12,2,2024-07-30 14:23:37,Mobile Payment,426200.0
2935,350,23,3,2024-12-06 09:03:28,Cash,0.0
2936,513,7,1,2025-01-09 12:25:16,Bank Transfer,226900.0
2937,781,21,3,2025-07-14 15:17:49,Mobile Payment,40200.0
2938,422,5,1,2024-02-10 15:13:38,Bank Transfer,0.0
2939,291,1,1,2024-02-05 13:39:41,Card,0.0
2940,926,28,4,2024-09-01 18:43:47,Cash,0.0
2941,327,18,3,2024-05-23 17:49:47,Cash,170100.0
2942,124,35,5,2024-10-01 14:07:26,Card,0.0
2943,,8,1,2024-05-24 18:58:55,Cash,0.0
2944,963,22,3,2025-12-15 19:01:49,Mobile Payment,0.0
2945,622,35,5,2025-06-28 19:39:34,Bank Transfer,59300.0
2946,476,16,2,2024-01-05 12:33:27,Bank Transfer,80400.0
2947,907,28,4,2025-04-08 17:46:13,Cash,0.0
2948,557,29,4,2025-05-03 14:39:00,Cash,49200.0
2949,793,37,5,2025-11-14 09:24:44,Cash,0.0
2950,510,36,5,2024-10-11 14:07:36,Cash,0.0
2951,686,24,3,2024-05-19 17:50:07,Cash,215800.0
2952,741,11,2,2024-01-27 13:12:42,Mobile Payment,52200.0
2953,371,15,2,2024-04-29 14:11:59,Cash,171300.0
2954,41,33,5,2025-08-31 17:32:57,Card,0.0
2955,746,37,5,2024-05-27 12:40:22,Card,94900.0
2956,,33,5,2024-06-20 14:05:01,Bank Transfer,117100.0
2957,334,28,4,2024-12-06 18:44:51,Mobile Payment,70100.0
2958,573,32,4,2025-10-19 09:00:14,Cash,55600.0
2959,137,6,1,2025-08-12 11:43:03,Mobile Payment,0.0
2960,474,25,4,2024-01-23 18:37:39,Card,0.0
2961,802,27,4,2025-12-14 14:39:43,Cash,399600.0
2962,456,20,3,2025-12-16 11:36:59,Card,0.0
2963,941,38,5,2025-11-20 18:59:56,Cash,0.0
2964,,1,1,2025-04-23 10:38:51,Bank Transfer,0.0
2965,925,8,1,2024-07-02 12:17:00,Cash,68300.0
2966,,20,3,2025-07-08 16:03:24,Cash,0.0
2967,679,38,5,2025-09-18 13:38:45,Cash,0.0
2968,369,34,5,2024-10-12 12:05:13,Cash,0.0
2969,561,11,2,2024-07-04 13:53:17,Cash,0.0
2970,362,34,5,2025-10-19 18:31:32,Mobile Payment,0.0
2971,284,25,4,2025-10-18 12:17:23,Card,9300.0
2972,882,38,5,2025-02-14 18:34:05,Cash,0.0
2973,706,9,2,2025-04-02 14:00:21,Card,0.0
2974,424,31,4,2025-01-13 10:01:51,Bank Transfer,0.0
2975,929,20,3,2025-08-31 12:05:33,Bank Transfer,119300.0
2976,194,34,5,2024-05-31 15:33:35,Cash,1085200.0
2977,,9,2,2025-05-17 19:49:33,Bank Transfer,0.0
2978,,2,1,2024-06-18 16:29:26,Cash,98600.0
2979,171,32,4,2025-03-21 09:03:16,Mobile Payment,75800.0
2980,913,22,3,2025-07-12 13:51:28,Cash,0.0
2981,666,17,3,2025-12-10 18:01:21,Cash,0.0
2982,437,9,2,2025-04-13 15:24:47,Bank Transfer,254500.0
2983,745,18,3,2024-04-14 11:17:23,Card,0.0
2984,652,33,5,2024-04-15 18:08:09,Card,87100.0
2985,,27,4,2025-03-02 14:21:32,Mobile Payment,0.0
2986,361,16,2,2024-01-06 10:42:53,Cash,1117100.0
2987,,32,4,2024-11-12 09:49:29,Mobile Payment,0.0
2988,800,30,4,2024-07-16 19:06:49,Mobile Payment,0.0
2989,340,40,5,2024-03-05 15:24:12,Bank Transfer,0.0
2990,106,33,5,2025-04-22 09:06:32,Mobile Payment,609100.0
2991,296,18,3,2024-07-01 10:34:34,Cash,0.0
2992,508,31,4,2025-08-18 15:09:22,Mobile Payment,246300.0
2993,944,29,4,2024-05-05 19:28:21,Bank Transfer,140500.0
2994,346,16,2,2024-04-03 15:24:19,Bank Transfer,0.0
2995,,27,4,2024-03-08 10:04:20,Mobile Payment,0.0
2996,417,36,5,2024-02-26 15:51:30,Cash,23300.0
2997,73,34,5,2024-02-01 19:49:16,Mobile Payment,0.0
2998,863,31,4,2025-12-28 14:05:01,Card,0.0
2999,203,11,2,2025-09-06 09:10:21,Cash,0.0
3000,413,31,4,2024-12-31 16:30:50,Cash,0.0
3001,483,3,1,2025-11-02 13:21:43,Cash,0.0
3002,417,3,1,2024-05-28 11:13:41,Bank Transfer,0.0
3003,162,29,4,2024-11-04 14:05:44,Bank Transfer,12400.0
3004,,10,2,2024-10-03 12:57:34,Card,37600.0
3005,925,21,3,2025-01-10 19:58:09,Card,180500.0
3006,723,32,4,2025-10-15 19:13:03,Card,101800.0
3007,,20,3,2025-07-30 10:52:38,Bank Transfer,0.0
3008,896,14,2,2024-01-14 16:15:39,Bank Transfer,25900.0
3009,964,5,1,2025-02-28 11:29:32,Mobile Payment,0.0
3010,188,16,2,2024-06-30 13:14:52,Mobile Payment,0.0
3011,,24,3,2024-12-17 12:41:02,Cash,26700.0
3012,,5,1,2025-07-27 10:13:05,Cash,0.0
3013,801,9,2,2025-08-02 11:41:59,Cash,471300.0
3014,730,28,4,2025-12-14 17:10:35,Card,0.0
3015,948,32,4,2024-08-14 14:44:54,Card,65300.0
3016,325,20,3,2024-02-23 10:10:21,Card,0.0
3017,370,23,3,2024-11-01 13:01:13,Card,0.0
3018,271,27,4,2024-01-20 14:23:20,Cash,0.0
3019,653,22,3,2024-01-15 14:33:52,Cash,0.0
3020,475,35,5,2025-06-28 19:35:46,Mobile Payment,0.0
3021,40,19,3,2025-06-26 14:18:19,Cash,0.0
3022,426,16,2,2024-01-19 16:40:10,Bank Transfer,0.0
3023,,40,5,2025-04-30 17:32:54,Mobile Payment,0.0
3024,424,21,3,2024-06-23 13:35:48,Bank Transfer,48900.0
3025,98,40,5,2025-05-14 18:48:22,Cash,0.0
3026,239,5,1,2025-12-16 16:54:25,Cash,685200.0
3027,455,35,5,2025-05-28 13:08:29,Card,0.0
3028,413,28,4,2025-12-01 16:06:24,Cash,0.0
3029,260,14,2,2025-02-20 19:15:17,Cash,0.0
3030,799,36,5,2025-12-11 10:50:17,Cash,0.0
3031,,29,4,2025-04-23 13:44:35,Cash,0.0
3032,,12,2,2025-05-27 09:11:47,Cash,97700.0
3033,328,35,5,2025-04-17 17:41:50,Bank Transfer,0.0
3034,,25,4,2024-06-25 15:39:56,Cash,0.0
3035,180,16,2,2024-06-01 11:50:48,Bank Transfer,0.0
3036,487,12,2,2024-11-05 13:22:14,Mobile Payment,0.0
3037,714,38,5,2025-02-02 18:32:02,Cash,0.0
3038,965,29,4,2025-09-24 13:06:43,Cash,274000.0
3039,17,12,2,2025-11-30 17:09:00,Cash,0.0
3040,166,30,4,2025-10-08 14:12:00,Cash,0.0
3041,177,14,2,2025-07-03 12:49:57,Cash,270100.0
3042,774,25,4,2025-06-12 12:35:33,Cash,0.0
3043,578,11,2,2024-06-29 17:46:19,Cash,282400.0
3044,348,4,1,2025-10-20 12:28:59,Bank Transfer,0.0
3045,825,16,2,2024-01-29 09:55:16,Mobile Payment,97500.0
3046,986,17,3,2025-06-21 12:50:28,Cash,0.0
3047,512,32,4,2024-09-06 15:47:42,Mobile Payment,116000.0
3048,723,24,3,2024-08-27 12:14:21,Cash,0.0
3049,567,6,1,2025-03-23 18:46:18,Cash,0.0
3050,650,9,2,2025-04-17 18:40:25,Cash,579600.0
3051,35,16,2,2024-06-03 09:05:30,Cash,0.0
3052,628,24,3,2024-09-10 14:07:02,Bank Transfer,0.0
3053,822,33,5,2024-08-28 09:51:10,Mobile Payment,50800.0
3054,26,40,5,2024-05-03 14:45:20,Mobile Payment,0.0
3055,326,4,1,2025-01-13 13:13:06,Card,0.0
3056,834,5,1,2025-07-18 17:40:54,Card,167700.0
3057,623,35,5,2025-05-07 17:02:39,Cash,65300.0
3058,864,32,4,2025-07-29 15:58:12,Cash,0.0
3059,734,39,5,2025-05-06 09:29:41,Mobile Payment,265400.0
3060,22,16,2,2024-06-28 14:21:56,Bank Transfer,1080600.0
3061,757,19,3,2024-04-27 19:22:53,Mobile Payment,0.0
3062,426,28,4,2025-07-09 11:26:29,Mobile Payment,0.0
3063,652,23,3,2024-01-28 14:12:44,Mobile Payment,66600.0
3064,823,36,5,2024-09-22 19:34:27,Card,21900.0
3065,,8,1,2025-05-06 12:24:49,Cash,0.0
3066,322,28,4,2024-04-29 17:53:10,Card,33500.0
3067,784,17,3,2025-06-11 10:39:12,Cash,53800.0
3068,849,21,3,2025-05-08 11:28:33,Card,0.0
3069,674,26,4,2025-04-11 13:01:26,Cash,0.0
3070,199,35,5,2024-07-14 16:24:05,Cash,0.0
3071,468,10,2,2024-06-29 10:10:57,Mobile Payment,601600.0
3072,741,13,2,2024-10-24 12:31:43,Cash,0.0
3073,731,3,1,2025-05-27 19:07:09,Cash,0.0
3074,968,27,4,2025-09-03 13:03:39,Mobile Payment,0.0
3075,517,18,3,2024-11-06 19:06:45,Card,0.0
3076,744,23,3,2024-12-24 12:50:32,Cash,314900.0
3077,50,36,5,2025-12-11 13:03:59,Mobile Payment,0.0
3078,978,40,5,2024-06-17 11:55:56,Bank Transfer,0.0
3079,426,3,1,2024-07-08 16:10:23,Bank Transfer,0.0
3080,468,21,3,2025-03-14 16:28:09,Card,22000.0
3081,784,9,2,2025-02-14 15:11:25,Mobile Payment,0.0
3082,413,27,4,2024-06-22 18:46:07,Card,0.0
3083,635,17,3,2025-11-26 11:38:05,Cash,148200.0
3084,606,19,3,2024-05-09 17:14:53,Cash,139600.0
3085,68,23,3,2024-07-12 15:39:15,Cash,0.0
3086,789,20,3,2024-12-11 19:44:06,Cash,0.0
3087,991,37,5,2024-11-30 15:12:59,Mobile Payment,32700.0
3088,610,40,5,2025-01-03 14:32:52,Card,0.0
3089,860,18,3,2024-04-17 18:35:48,Card,0.0
3090,560,22,3,2025-04-17 13:57:30,Cash,0.0
3091,829,13,2,2025-07-07 14:55:26,Cash,0.0
3092,108,6,1,2025-03-12 14:09:30,Mobile Payment,0.0
3093,,34,5,2025-07-06 09:52:23,Mobile Payment,0.0
3094,923,23,3,2024-02-10 15:43:25,Mobile Payment,0.0
3095,353,20,3,2025-10-28 11:22:54,Mobile Payment,225300.0
3096,,40,5,2025-12-15 10:02:36,Cash,0.0
3097,,31,4,2025-02-23 10:29:35,Bank Transfer,0.0
3098,154,16,2,2025-12-12 16:49:26,Mobile Payment,0.0
3099,200,20,3,2025-01-12 12:29:20,Mobile Payment,0.0
3100,296,27,4,2024-10-22 11:38:48,Card,0.0
3101,,8,1,2025-04-17 13:19:25,Cash,405800.0
3102,,13,2,2025-09-04 16:24:11,Card,184600.0
3103,879,18,3,2025-01-23 13:35:46,Cash,0.0
3104,341,16,2,2025-06-25 15:02:10,Bank Transfer,0.0
3105,182,34,5,2024-09-25 19:37:45,Cash,782800.0
3106,144,37,5,2024-09-19 14:43:42,Cash,0.0
3107,734,40,5,2024-01-02 19:28:04,Cash,399700.0
3108,178,5,1,2025-02-21 17:31:38,Cash,0.0
3109,403,11,2,2024-06-18 18:03:47,Cash,0.0
3110,454,11,2,2025-09-26 12:44:55,Mobile Payment,0.0
3111,88,14,2,2024-03-25 16:56:23,Cash,382300.0
3112,262,27,4,2025-04-18 12:56:10,Card,0.0
3113,324,27,4,2024-05-10 14:03:27,Cash,193800.0
3114,41,2,1,2024-09-23 15:16:27,Cash,127400.0
3115,179,9,2,2024-08-05 18:31:06,Bank Transfer,0.0
3116,292,33,5,2025-08-17 18:57:51,Cash,0.0
3117,205,39,5,2025-01-17 14:33:42,Cash,183100.0
3118,,30,4,2024-01-24 10:38:13,Cash,104200.0
3119,,38,5,2024-06-27 12:32:50,Cash,271000.0
3120,214,14,2,2025-04-12 16:28:39,Cash,34100.0
3121,869,10,2,2025-05-17 14:40:22,Card,0.0
3122,425,38,5,2025-06-05 11:29:56,Cash,0.0
3123,,16,2,2025-06-06 14:33:59,Cash,0.0
3124,124,1,1,2025-04-16 14:01:20,Mobile Payment,0.0
3125,986,18,3,2025-07-29 17:25:50,Cash,66800.0
3126,,40,5,2024-05-09 18:29:57,Cash,0.0
3127,405,27,4,2025-10-25 13:11:03,Bank Transfer,0.0
3128,710,37,5,2025-12-28 16:05:37,Cash,0.0
3129,214,28,4,2024-05-09 14:28:23,Cash,30400.0
3130,106,6,1,2025-02-23 13:51:13,Card,0.0
3131,600,7,1,2025-04-10 09:41:04,Card,375600.0
3132,121,25,4,2025-08-14 18:31:12,Cash,0.0
3133,143,26,4,2025-10-27 17:53:43,Bank Transfer,649800.0
3134,156,13,2,2025-07-20 19:00:49,Mobile Payment,313400.0
3135,570,3,1,2024-05-15 11:28:46,Bank Transfer,0.0
3136,943,27,4,2024-12-09 11:28:37,Bank Transfer,0.0
3137,85,33,5,2025-02-19 16:31:19,Bank Transfer,0.0
3138,313,20,3,2025-05-16 10:01:43,Cash,425200.0
3139,325,20,3,2025-12-05 13:36:54,Mobile Payment,0.0
3140,337,11,2,2024-06-14 14:54:54,Cash,0.0
3141,172,33,5,2024-07-16 12:33:16,Cash,0.0
3142,,30,4,2024-05-23 11:11:50,Bank Transfer,0.0
3143,934,9,2,2024-07-11 12:43:52,Cash,120500.0
